StatusMonth,Occupation,Score,n,maxsub,minsub
2025-11,254423 Registered Nurse (Perioperative),90,1,45437.35384054398,45437.35384054398
2025-11,254423 Registered Nurse (Perioperative),85,4,45904.525084837966,45337.402709456015
2025-11,232212 Surveyor,95,2,45901.99402399306,45711.663990706016
2025-11,232212 Surveyor,90,1,45317.68070478009,45317.68070478009
2025-11,232212 Surveyor,85,9,45891.36808626157,45273.77473020833
2025-11,254499 Registered Nurses nec,75,408,45756.72200177083,45247.66088984954
2025-11,254499 Registered Nurses nec,80,342,45974.30711519676,45273.72865887731
2025-11,254499 Registered Nurses nec,95,1,45627.512292708336,45627.512292708336
2025-11,254499 Registered Nurses nec,90,14,45973.391214965275,45316.7338409375
2025-11,254499 Registered Nurses nec,85,111,45974.30210393519,45310.79975150463
2025-11,224512 Valuer,90,1,45441.780329710644,45441.780329710644
2025-11,224512 Valuer,85,8,45847.939692280095,45429.65159806713
2025-11,234516 Marine Biologist,95,1,45940.3944931713,45940.3944931713
2025-11,234516 Marine Biologist,90,3,45915.768721493056,45271.434365706016
2025-11,234516 Marine Biologist,85,2,45843.636477314816,45783.709463541665
2025-11,234516 Marine Biologist,110,1,45913.63348217592,45913.63348217592
2025-11,234516 Marine Biologist,105,1,45631.64139841435,45631.64139841435
2025-11,233611 Mining Engineer (excluding Petroleum),90,12,45972.48868275463,45402.65816716435
2025-11,233611 Mining Engineer (excluding Petroleum),85,11,45877.524800150466,45412.397344247685
2025-11,254417 Registered Nurse (Disability and Rehabilitation),75,2,45685.64371712963,45666.53101142361
2025-11,254417 Registered Nurse (Disability and Rehabilitation),80,3,45969.12053059028,45379.42491099537
2025-11,254417 Registered Nurse (Disability and Rehabilitation),85,1,45773.506224502315,45773.506224502315
2025-11,261211 Multimedia Specialist,95,19,45968.54224108796,45418.83884586806
2025-11,261211 Multimedia Specialist,90,14,45651.88007962963,45281.05077901621
2025-11,261211 Multimedia Specialist,100,1,45761.84198935185,45761.84198935185
2025-11,263311 Telecommunications Engineer,95,14,45970.40670740741,45265.79405590278
2025-11,263311 Telecommunications Engineer,90,7,45625.517832604164,45264.59055628472
2025-11,263311 Telecommunications Engineer,100,3,45973.84110127315,45783.82340949074
2025-11,322313 Welder (First Class),95,1,45516.72042855324,45516.72042855324
2025-11,322313 Welder (First Class),90,1,45583.62214806713,45583.62214806713
2025-11,322313 Welder (First Class),85,3,45701.624887881946,45615.680088078705
2025-11,234912 Metallurgist,95,1,45513.590466284724,45513.590466284724
2025-11,234912 Metallurgist,90,1,45907.84032094907,45907.84032094907
2025-11,234912 Metallurgist,85,3,45690.994540625004,45294.97989459491
2025-11,232214 Other Spatial Scientist,95,1,45910.781241516204,45910.781241516204
2025-11,232214 Other Spatial Scientist,90,8,45923.66373472222,45355.54016153935
2025-11,232214 Other Spatial Scientist,85,9,45879.58129378472,45380.50563900463
2025-11,232214 Other Spatial Scientist,100,1,45968.68935390047,45968.68935390047
2025-11,133111 Construction Project Manager,95,3,45974.19406061343,45637.9358900463
2025-11,133111 Construction Project Manager,90,18,45971.71323440972,45543.06038761574
2025-11,133111 Construction Project Manager,85,57,45891.05113232639,45455.606253391205
2025-11,253111 General Practitioner,75,27,45757.98289980324,45274.8320159375
2025-11,253111 General Practitioner,80,69,45973.79520934028,45341.97944340278
2025-11,253111 General Practitioner,95,1,45337.456672685184,45337.456672685184
2025-11,253111 General Practitioner,90,14,45970.10821334491,45308.58739027778
2025-11,253111 General Practitioner,85,29,45973.68137534722,45579.49883607639
2025-11,234313 Environmental Research Scientist,95,6,45968.526850462964,45603.9764974537
2025-11,234313 Environmental Research Scientist,90,7,45868.93059614583,45336.01577195602
2025-11,234313 Environmental Research Scientist,85,8,45883.687685613426,45257.879219560185
2025-11,234313 Environmental Research Scientist,100,1,45715.76190520833,45715.76190520833
2025-11,234112 Agricultural Scientist,95,4,45954.692678506945,45777.67307060185
2025-11,234112 Agricultural Scientist,90,18,45972.05605092592,45400.58521423611
2025-11,234112 Agricultural Scientist,85,8,45853.017647569446,45426.72316898148
2025-11,234112 Agricultural Scientist,105,1,45922.894841284724,45922.894841284724
2025-11,234113 Forester,85,2,45646.72456512731,45559.64413626157
2025-11,271111 Barrister,90,2,45944.44963376157,45603.4515420949
2025-11,313213 Telecommunications Network Planner,90,2,45660.839062847226,45260.82703298611
2025-11,331212 Carpenter,65,137,45965.82505706018,45334.624536655094
2025-11,331212 Carpenter,75,37,45973.58945813657,45551.591456979164
2025-11,331212 Carpenter,70,113,45973.92267369213,45512.67366871527
2025-11,331212 Carpenter,80,27,45974.082074618054,45600.75397346065
2025-11,331212 Carpenter,90,1,45971.73931597222,45971.73931597222
2025-11,331212 Carpenter,85,3,45974.312135451386,45708.64785825231
2025-11,272511 Social Worker,75,44,45730.6878181713,45282.013521875
2025-11,272511 Social Worker,80,161,45974.33892376158,45271.56146103009
2025-11,272511 Social Worker,95,1,45742.70560836806,45742.70560836806
2025-11,272511 Social Worker,90,16,45974.34764583333,45334.51604768519
2025-11,272511 Social Worker,85,62,45973.87497653935,45337.67771377315
2025-11,332211 Painting Trades Worker,75,39,45973.88616855324,45605.85498877315
2025-11,332211 Painting Trades Worker,70,35,45842.74554533565,45503.695099965276
2025-11,332211 Painting Trades Worker,80,13,45973.46816982639,45644.833643784725
2025-11,332211 Painting Trades Worker,90,1,45939.90017612268,45939.90017612268
2025-11,332211 Painting Trades Worker,85,2,45847.725524340276,45712.506489155094
2025-11,342313 Electronic Equipment Trades Worker,90,1,45873.88434679398,45873.88434679398
2025-11,342313 Electronic Equipment Trades Worker,85,5,45781.661775960645,45320.82213842592
2025-11,342313 Electronic Equipment Trades Worker,110,1,45734.61622777778,45734.61622777778
2025-11,233612 Petroleum Engineer,95,2,45505.97181142361,45359.860930208335
2025-11,233612 Petroleum Engineer,90,2,45684.952554282405,45611.78987523148
2025-11,233612 Petroleum Engineer,85,11,45834.881516168985,45332.73299675926
2025-11,233612 Petroleum Engineer,100,1,45950.79413329861,45950.79413329861
2025-11,252111 Chiropractor,85,1,45867.53747369213,45867.53747369213
2025-11,313212 Telecommunications Field Engineer,95,1,45832.71142523148,45832.71142523148
2025-11,254415 Registered Nurse (Critical Care and Emergency),75,44,45750.79926153935,45260.64785065972
2025-11,254415 Registered Nurse (Critical Care and Emergency),80,29,45972.891184374996,45450.47333842592
2025-11,254415 Registered Nurse (Critical Care and Emergency),90,1,45896.897578125,45896.897578125
2025-11,254415 Registered Nurse (Critical Care and Emergency),85,6,45969.92525231482,45603.595379398146
2025-11,224311 Economist,95,1,45433.70388645833,45433.70388645833
2025-11,224311 Economist,90,6,45932.48218943287,45514.81815613426
2025-11,224311 Economist,85,13,45869.14924236111,45246.666166469906
2025-11,234514 Biotechnologist,95,8,45956.545256944446,45486.455859953705
2025-11,234514 Biotechnologist,90,19,45958.20897079861,45344.66343804398
2025-11,234514 Biotechnologist,85,26,45880.90296747685,45249.61850517361
2025-11,234514 Biotechnologist,100,3,45841.69767149306,45731.90676119213
2025-11,331111 Bricklayer,65,23,45968.55985810185,45540.79769166667
2025-11,331111 Bricklayer,75,6,45955.79359822917,45671.7844378125
2025-11,331111 Bricklayer,70,10,45968.696819363424,45603.438350462966
2025-11,331111 Bricklayer,80,1,45944.90259189815,45944.90259189815
2025-11,331111 Bricklayer,90,1,45709.42906616898,45709.42906616898
2025-11,331111 Bricklayer,85,1,45953.97997728009,45953.97997728009
2025-11,139912 Environmental Manager,95,1,45833.43223788195,45833.43223788195
2025-11,139912 Environmental Manager,90,4,45890.54717924769,45296.65903700232
2025-11,139912 Environmental Manager,85,6,45833.02720917824,45392.19545917824
2025-11,139911 Arts Administrator or Manager,95,1,45408.46118329861,45408.46118329861
2025-11,139911 Arts Administrator or Manager,90,3,45818.45478368056,45372.80436805556
2025-11,139911 Arts Administrator or Manager,85,1,45485.64535092593,45485.64535092593
2025-11,254412 Registered Nurse (Aged Care),75,66,45756.163594363425,45265.60163935185
2025-11,254412 Registered Nurse (Aged Care),80,71,45973.99655578704,45264.47664328704
2025-11,254412 Registered Nurse (Aged Care),90,2,45973.37340428241,45770.82547650463
2025-11,254412 Registered Nurse (Aged Care),85,19,45972.755248726855,45329.43142650463
2025-11,253999 Medical Practitioners nec,75,14,45754.5037033912,45313.13687079861
2025-11,253999 Medical Practitioners nec,80,57,45973.859961145834,45620.46182326389
2025-11,253999 Medical Practitioners nec,95,2,45934.47445601852,45921.71406570602
2025-11,253999 Medical Practitioners nec,90,9,45952.07046952546,45543.69025709491
2025-11,253999 Medical Practitioners nec,85,25,45972.978645717594,45604.69557696759
2025-11,234412 Geophysicist,90,1,45856.004303622685,45856.004303622685
2025-11,234412 Geophysicist,85,2,45540.63637334491,45374.890254513884
2025-11,224113 Statistician,95,9,45972.66390636574,45324.62799278935
2025-11,224113 Statistician,90,65,45973.987366898145,45331.848106944446
2025-11,224113 Statistician,85,48,45884.51782407407,45244.56894212963
2025-11,224113 Statistician,100,1,45644.70237283565,45644.70237283565
2025-11,341111 Electrician (General),65,23,45966.329036111114,45541.77373059028
2025-11,341111 Electrician (General),75,14,45972.746708715276,45561.671743900464
2025-11,341111 Electrician (General),70,15,45973.41067291667,45631.80063672454
2025-11,341111 Electrician (General),80,4,45972.80486936343,45881.86709140046
2025-11,252511 Physiotherapist,75,44,45742.81631728009,45299.66519085648
2025-11,252511 Physiotherapist,80,51,45973.911720219905,45324.80223622685
2025-11,252511 Physiotherapist,90,4,45972.85564313657,45564.926595868055
2025-11,252511 Physiotherapist,85,17,45971.62074424769,45438.64629806713
2025-11,251211 Medical Diagnostic Radiographer,75,16,45729.61079502315,45295.50095381944
2025-11,251211 Medical Diagnostic Radiographer,80,9,45936.85147260417,45456.50023761574
2025-11,251211 Medical Diagnostic Radiographer,85,2,45838.65978634259,45714.78004479167
2025-11,232213 Cartographer,90,1,45687.052546493054,45687.052546493054
2025-11,342315 Electronic Instrument Trades Worker (Special Class),85,1,45502.77052832176,45502.77052832176
2025-11,312212 Civil Engineering Technician,95,2,45886.38512457176,45828.53018695602
2025-11,312212 Civil Engineering Technician,90,14,45968.50742890046,45554.201372916665
2025-11,312212 Civil Engineering Technician,85,48,45886.987524421296,45270.50971813657
2025-11,253912 Emergency Medicine Specialist,75,3,45666.87884146991,45325.68646111111
2025-11,253912 Emergency Medicine Specialist,80,4,45854.54833680556,45512.731931215276
2025-11,253912 Emergency Medicine Specialist,90,1,45741.7545878125,45741.7545878125
2025-11,253912 Emergency Medicine Specialist,85,2,45741.588089502315,45701.61209517361
2025-11,234312 Environmental Consultant,95,10,45964.53366177083,45541.646065243054
2025-11,234312 Environmental Consultant,90,34,45953.410434641206,45306.69209725694
2025-11,234312 Environmental Consultant,85,27,45891.919923298614,45244.49838822917
2025-11,234517 Microbiologist,95,1,45890.56937681713,45890.56937681713
2025-11,234517 Microbiologist,90,5,45946.97018769676,45511.41673515046
2025-11,234517 Microbiologist,85,11,45890.65043460648,45310.76024456019
2025-11,234517 Microbiologist,100,1,45958.54310616898,45958.54310616898
2025-11,232112 Landscape Architect,90,8,45972.51663244213,45545.73113888889
2025-11,232112 Landscape Architect,85,8,45841.6812059375,45601.67800150463
2025-11,252712 Speech Pathologist,75,6,45736.799840625,45491.595747025465
2025-11,252712 Speech Pathologist,80,5,45969.66996724537,45688.86251438657
2025-11,252712 Speech Pathologist,90,2,45928.87583275463,45691.79645335648
2025-11,252712 Speech Pathologist,85,2,45637.46466400463,45632.57308457176
2025-11,322311 Metal Fabricator,85,2,45813.74701508102,45608.68929001158
2025-11,234999 Natural and Physical Science Professionals nec,90,1,45561.53477395834,45561.53477395834
2025-11,234999 Natural and Physical Science Professionals nec,85,3,45722.66210833333,45453.10786420139
2025-11,234914 Physicist,95,3,45908.24270697917,45823.470116666664
2025-11,234914 Physicist,90,6,45969.71704212963,45352.466177696755
2025-11,234914 Physicist,85,5,45849.79118194444,45446.12158912037
2025-11,234914 Physicist,115,1,45749.01573414352,45749.01573414352
2025-11,233112 Materials Engineer,95,4,45935.58752230324,45328.580262268515
2025-11,233112 Materials Engineer,90,7,45966.56771855324,45489.53200358796
2025-11,233112 Materials Engineer,85,15,45880.90033715278,45255.7777119213
2025-11,233112 Materials Engineer,100,1,45538.667777662034,45538.667777662034
2025-11,252411 Occupational Therapist,75,33,45749.701184606485,45281.85201084491
2025-11,252411 Occupational Therapist,80,24,45959.73262141204,45415.64481373843
2025-11,252411 Occupational Therapist,90,5,45937.4844681713,45623.797840706015
2025-11,252411 Occupational Therapist,85,9,45967.59849579861,45604.67029383102
2025-11,234513 Biochemist,90,3,45827.66452986111,45610.579602314814
2025-11,234513 Biochemist,85,2,45892.88393024306,45482.52086215278
2025-11,234611 Medical Laboratory Scientist,95,2,45971.2022212963,45692.64342175926
2025-11,234611 Medical Laboratory Scientist,90,5,45974.325931053245,45632.606665625004
2025-11,234611 Medical Laboratory Scientist,85,11,45860.58375138889,45622.74140100695
2025-11,234611 Medical Laboratory Scientist,100,1,45738.429933252315,45738.429933252315
2025-11,241511 Special Needs Teacher,75,2,45509.586891238425,45357.713473958334
2025-11,254425 Registered Nurse (Paediatrics),75,4,45649.217509988426,45357.529183101855
2025-11,254425 Registered Nurse (Paediatrics),80,5,45939.93133730324,45606.90903229167
2025-11,254425 Registered Nurse (Paediatrics),90,1,45646.13983587963,45646.13983587963
2025-11,254425 Registered Nurse (Paediatrics),85,4,45972.78175810185,45779.622228900465
2025-11,234399 Environmental Scientists nec,90,1,45842.03638684028,45842.03638684028
2025-11,234399 Environmental Scientists nec,85,3,45586.88418645834,45271.04653445602
2025-11,272399 Psychologists nec,75,3,45739.864027118056,45677.74093475695
2025-11,272399 Psychologists nec,80,24,45973.764990972224,45278.42569684028
2025-11,272399 Psychologists nec,90,2,45901.937874537034,45668.683554166666
2025-11,272399 Psychologists nec,85,7,45971.52084528935,45624.58742511574
2025-11,331211 Carpenter and Joiner,65,2,45910.90602858796,45735.91549699074
2025-11,331211 Carpenter and Joiner,75,5,45973.65630065972,45545.49827581018
2025-11,331211 Carpenter and Joiner,70,6,45952.037265625,45603.50793148148
2025-11,254111 Midwife,75,2,45538.453994131945,45379.57089189815
2025-11,254111 Midwife,80,10,45952.50961689815,45371.40026628472
2025-11,254111 Midwife,85,3,45973.7498025463,45758.03449791667
2025-11,342314 Electronic Instrument Trades Worker (General),85,1,45329.95163480324,45329.95163480324
2025-11,334111 Plumber (General),65,11,45943.52710165509,45566.70122418982
2025-11,334111 Plumber (General),75,3,45973.94405355324,45826.92820825231
2025-11,334111 Plumber (General),70,6,45931.85228900463,45892.35514849537
2025-11,334111 Plumber (General),80,5,45938.90570038195,45634.18869548611
2025-11,334111 Plumber (General),95,1,45899.02118888889,45899.02118888889
2025-11,234413 Hydrogeologist,90,1,45663.9125653588,45663.9125653588
2025-11,254421 Registered Nurse (Medical Practice),75,4,45707.13957526621,45511.66230945602
2025-11,254421 Registered Nurse (Medical Practice),80,2,45879.59137202546,45658.66219232639
2025-11,254421 Registered Nurse (Medical Practice),90,1,45973.98705466435,45973.98705466435
2025-11,254421 Registered Nurse (Medical Practice),85,2,45946.30064664352,45608.766221412036
2025-11,254424 Registered Nurse (Surgical),75,23,45708.5109966088,45322.54642653935
2025-11,254424 Registered Nurse (Surgical),80,19,45966.98852248843,45315.7981337963
2025-11,254424 Registered Nurse (Surgical),90,2,45967.69964170139,45671.82712954861
2025-11,254424 Registered Nurse (Surgical),85,4,45968.6942565625,45363.84272048611
2025-11,224511 Land Economist,90,1,45916.87189135417,45916.87189135417
2025-11,224511 Land Economist,85,8,45880.9907127662,45309.029567708334
2025-11,452316 Tennis Coach,90,1,45821.54528052083,45821.54528052083
2025-11,452316 Tennis Coach,85,1,45640.865422916664,45640.865422916664
2025-11,399111 Boat Builder and Repairer,90,1,45671.69912986111,45671.69912986111
2025-11,253312 Cardiologist,80,2,45916.82795204861,45914.859558020835
2025-11,333212 Solid Plasterer,65,2,45903.02903237269,45547.025253125
2025-11,333411 Wall and Floor Tiler,65,27,45960.50186365741,45525.99121828704
2025-11,333411 Wall and Floor Tiler,75,2,45933.677537118056,45616.63890038194
2025-11,333411 Wall and Floor Tiler,70,9,45954.68530795139,45576.82630231482
2025-11,254414 Registered Nurse (Community Health),75,1,45371.68914216435,45371.68914216435
2025-11,254414 Registered Nurse (Community Health),80,6,45951.723501851855,45720.450775578705
2025-11,254414 Registered Nurse (Community Health),100,1,45724.94930605324,45724.94930605324
2025-11,254413 Registered Nurse (Child and Family Health),75,2,45477.90110679398,45414.22511921296
2025-11,254413 Registered Nurse (Child and Family Health),80,1,45639.95780023148,45639.95780023148
2025-11,252711 Audiologist,75,9,45749.923555127316,45334.65168753472
2025-11,252711 Audiologist,80,5,45974.0917465625,45344.90144771991
2025-11,252711 Audiologist,85,1,45931.309552858795,45931.309552858795
2025-11,313214 Telecommunications Technical Officer or Technologist,95,1,45669.84200590278,45669.84200590278
2025-11,134213 Primary Health Organisation Manager,90,2,45551.82320277778,45540.58291412037
2025-11,253321 Paediatrician,80,1,45918.71759528935,45918.71759528935
2025-11,253317 Intensive Care Specialist,80,1,45705.101842592594,45705.101842592594
2025-11,253317 Intensive Care Specialist,90,1,45723.93744618056,45723.93744618056
2025-11,253917 Diagnostic and Interventional Radiologist,85,2,45950.38036362269,45744.330617789354
2025-11,331213 Joiner,65,1,45694.57542966435,45694.57542966435
2025-11,331213 Joiner,70,1,45694.981051932875,45694.981051932875
2025-11,272313 Organisational Psychologist,80,1,45776.211541550925,45776.211541550925
2025-11,234518 Zoologist,90,2,45933.73488707176,45860.15190320602
2025-11,234518 Zoologist,85,2,45514.38349328704,45466.87071797454
2025-11,321111 Automotive Electrician,85,1,45387.38418136574,45387.38418136574
2025-11,253411 Psychiatrist,75,1,45720.607917974536,45720.607917974536
2025-11,253411 Psychiatrist,80,2,45777.30400917824,45755.88628900463
2025-11,253411 Psychiatrist,85,1,45767.88348758102,45767.88348758102
2025-11,251411 Optometrist,75,1,45351.6464934838,45351.6464934838
2025-11,251411 Optometrist,80,1,45960.56926484954,45960.56926484954
2025-11,251214 Sonographer,75,1,45599.620712731485,45599.620712731485
2025-11,251214 Sonographer,80,3,45772.03698302084,45771.91055381944
2025-11,251214 Sonographer,95,3,45783.43756238426,45776.93480396991
2025-11,251214 Sonographer,90,6,45783.450759988424,45776.94477048611
2025-11,251214 Sonographer,85,8,45894.38415528935,45649.79967662037
2025-11,334112 Airconditioning and Mechanical Services Plumber,65,7,45928.808962731484,45705.778248842595
2025-11,334112 Airconditioning and Mechanical Services Plumber,75,3,45974.099113923614,45760.92682769676
2025-11,334112 Airconditioning and Mechanical Services Plumber,70,4,45974.35990509259,45644.70499278935
2025-11,334112 Airconditioning and Mechanical Services Plumber,85,1,45765.26180355324,45765.26180355324
2025-11,253511 Surgeon (General),80,1,45914.91133495371,45914.91133495371
2025-11,253318 Neurologist,80,1,45537.63202827546,45537.63202827546
2025-11,334115 Roof Plumber,70,2,45930.68748741898,45923.793529131945
2025-11,334115 Roof Plumber,85,1,45646.467585300925,45646.467585300925
2025-11,272311 Clinical Psychologist,80,1,45635.915380983795,45635.915380983795
2025-11,272311 Clinical Psychologist,95,1,45573.482724305555,45573.482724305555
2025-11,272311 Clinical Psychologist,85,2,45890.43658109954,45764.02770274306
2025-11,253521 Vascular Surgeon,75,1,45327.9687253125,45327.9687253125
2025-11,251212 Medical Radiation Therapist,95,1,45298.82767384259,45298.82767384259
2025-11,251212 Medical Radiation Therapist,90,1,45935.742057986114,45935.742057986114
2025-11,252611 Podiatrist,75,3,45715.56485138889,45631.56282658565
2025-11,252611 Podiatrist,80,1,45567.2283962963,45567.2283962963
2025-11,241599 Special Education Teachers nec,75,1,45359.31611693287,45359.31611693287
2025-11,241599 Special Education Teachers nec,80,1,45930.988442939815,45930.988442939815
2025-11,253311 Specialist Physician (General Medicine),80,2,45862.89573989583,45752.937615428236
2025-11,253311 Specialist Physician (General Medicine),90,1,45659.06237673611,45659.06237673611
2025-11,134214 Welfare Centre Manager,85,1,45783.5596653588,45783.5596653588
2025-11,253913 Obstetrician and Gynaecologist,75,1,45615.12782361111,45615.12782361111
2025-11,253324 Thoracic Medicine Specialist,80,1,45852.89861739583,45852.89861739583
2025-11,334114 Gasfitter,65,1,45884.95253761574,45884.95253761574
2025-11,253514 Orthopaedic Surgeon,85,1,45710.808995405096,45710.808995405096
2025-11,331112 Stonemason,75,1,45512.74914753472,45512.74914753472
2025-11,253314 Medical Oncologist,80,1,45927.955298761575,45927.955298761575
