StatusMonth,OccGroup,Score,n,inv_doe_max,inv_doe_min
2024-11,2347 Veterinarians,85,1,45290.19851851852,44878.56689814815
2024-11,2347 Veterinarians,115,1,45601.205983796295,45515.701875
2024-11,2414 Secondary School Teachers,75,88,45999.20622685185,45263.19878472222
2024-11,2414 Secondary School Teachers,70,3,45583.20616898148,45072.77922453704
2024-11,2414 Secondary School Teachers,80,43,45945.20515046296,45279.229155092595
2024-11,2414 Secondary School Teachers,95,1,45580.63984953704,45580.63984953704
2024-11,2414 Secondary School Teachers,85,9,45597.59175925926,45518.86278935185
2024-11,1341 Child Care Centre Managers,75,1,45820.20434027778,45574.25268518519
2024-11,"2241 Actuaries, Mathematicians and Statisticians",95,5,45601.205983796295,45545.49752314815
2024-11,"2241 Actuaries, Mathematicians and Statisticians",90,66,45799.204305555555,44984.94315972222
2024-11,"2241 Actuaries, Mathematicians and Statisticians",85,1,45499.22346064815,44914.82246527778
2024-11,2421 University Lecturers and Tutors,95,14,45810.204560185186,45541.366215277776
2024-11,2421 University Lecturers and Tutors,90,71,45714.25811342592,44972.552824074075
2024-11,2421 University Lecturers and Tutors,100,4,45665.20547453704,45547.06886574074
2024-11,2633 Telecommunications Engineering Professionals,95,8,45703.268217592595,45502.57702546296
2024-11,2633 Telecommunications Engineering Professionals,90,58,45843.20413194445,44903.47928240741
2024-11,2633 Telecommunications Engineering Professionals,85,4,45567.20575231482,44886.57236111111
2024-11,1332 Engineering Managers,90,1,45875.20459490741,45342.803402777776
2024-11,3122 Civil Engineering Draftspersons and Technicians,75,395,46224.208078703705,44904.849803240744
2024-11,3122 Civil Engineering Draftspersons and Technicians,70,52,45812.20581018519,44888.00274305556
2024-11,3122 Civil Engineering Draftspersons and Technicians,80,158,46224.208078703705,44933.41799768519
2024-11,3122 Civil Engineering Draftspersons and Technicians,95,3,45718.25438657407,45510.96986111111
2024-11,3122 Civil Engineering Draftspersons and Technicians,90,6,45590.84133101852,45517.89703703704
2024-11,3122 Civil Engineering Draftspersons and Technicians,85,32,45863.20371527778,45463.236655092594
2024-11,1399 Other Specialist Managers,95,3,45559.203356481485,45552.97547453704
2024-11,1399 Other Specialist Managers,90,3,45664.210486111115,45122.70943287037
2024-11,2322 Cartographers and Surveyors,95,1,45587.575266203705,45587.575266203705
2024-11,2322 Cartographers and Surveyors,90,17,45597.20515046296,45151.67565972222
2024-11,2245 Land Economists and Valuers,95,1,45549.2025462963,45549.2025462963
2024-11,2245 Land Economists and Valuers,90,2,45502.60872685185,45426.46655092593
2024-11,2336 Mining Engineers,95,2,45591.20755787037,45585.40665509259
2024-11,2336 Mining Engineers,90,23,45795.205462962964,45110.883518518516
2024-11,2336 Mining Engineers,85,2,45507.20270833333,44890.81780092593
2024-11,2336 Mining Engineers,105,1,45536.239641203705,45524.81104166667
2024-11,2612 Multimedia Specialists and Web Developers,95,4,45589.006944444445,45499.66023148148
2024-11,2612 Multimedia Specialists and Web Developers,90,32,46214.205358796295,44995.738587962966
2024-11,2612 Multimedia Specialists and Web Developers,85,4,45565.20594907407,44876.715104166666
2024-11,3223 Structural Steel and Welding Trades Workers,75,22,45880.20445601852,44967.94405092593
2024-11,3223 Structural Steel and Welding Trades Workers,70,4,45747.208761574075,45023.56048611111
2024-11,3223 Structural Steel and Welding Trades Workers,80,9,45598.65052083333,45427.23125
2024-11,3223 Structural Steel and Welding Trades Workers,85,6,45601.205983796295,45457.23616898148
2024-11,2349 Other Natural and Physical Science Professionals,90,10,45592.2346875,45191.568553240744
2024-11,2349 Other Natural and Physical Science Professionals,100,1,45846.21909722222,45551.67565972222
2024-11,1331 Construction Managers,75,254,46131.20690972222,44930.845405092594
2024-11,1331 Construction Managers,70,36,45719.22162037037,44883.099328703705
2024-11,1331 Construction Managers,80,90,46104.20643518519,44942.83059027778
2024-11,1331 Construction Managers,85,30,45739.20615740741,45455.22206018519
2024-11,1331 Construction Managers,100,1,45499.74826388889,45499.74826388889
2024-11,2343 Environmental Scientists,95,3,45582.95453703704,45571.91740740741
2024-11,2343 Environmental Scientists,90,15,45872.20747685185,45062.02538194445
2024-11,2343 Environmental Scientists,110,1,45586.574108796296,45586.574108796296
2024-11,2343 Environmental Scientists,100,1,45586.575520833336,45586.575520833336
2024-11,3132 Telecommunications Technical Specialists,90,4,45830.230358796296,45117.466574074075
2024-11,3132 Telecommunications Technical Specialists,85,1,45343.19872685185,44902.72324074074
2024-11,3312 Carpenters and Joiners,65,9,45601.205983796295,45456.54454861111
2024-11,3312 Carpenters and Joiners,75,22,45804.20545138889,45475.223449074074
2024-11,3312 Carpenters and Joiners,70,46,45601.84133101852,45275.75108796296
2024-11,3312 Carpenters and Joiners,80,9,45719.22162037037,45190.486979166664
2024-11,3312 Carpenters and Joiners,90,1,45583.81346064815,45583.81346064815
2024-11,3312 Carpenters and Joiners,85,3,45597.20515046296,45476.736550925925
2024-11,2725 Social Workers,75,69,45970.20979166667,45281.90775462963
2024-11,2725 Social Workers,70,1,45441.22461805555,45079.73168981481
2024-11,2725 Social Workers,80,32,45899.20775462963,45372.609768518516
2024-11,2725 Social Workers,90,3,45592.94530092592,45570.1674537037
2024-11,2725 Social Workers,85,17,45873.204780092594,45474.2009375
2024-11,2725 Social Workers,100,1,45601.205983796295,45481.01167824074
2024-11,3322 Painting Trades Workers,65,9,45584.397731481484,45275.759097222224
2024-11,3322 Painting Trades Workers,75,14,45805.20607638889,45488.39387731482
2024-11,3322 Painting Trades Workers,70,32,45759.2046875,45471.76710648148
2024-11,3322 Painting Trades Workers,80,2,45566.67946759259,45489.654398148145
2024-11,3322 Painting Trades Workers,90,3,45576.624930555554,45502.45359953704
2024-11,2521 Chiropractors and Osteopaths,75,4,45569.48034722222,45330.634664351855
2024-11,2521 Chiropractors and Osteopaths,80,1,45375.20658564815,45280.901412037034
2024-11,3941 Cabinetmakers,75,2,45590.705196759256,45570.93869212963
2024-11,3941 Cabinetmakers,70,3,45664.210486111115,45574.776400462964
2024-11,3941 Cabinetmakers,85,2,45601.205983796295,45531.71986111111
2024-11,2243 Economists,90,11,45587.73005787037,44982.019375
2024-11,3311 Bricklayers and Stonemasons,65,3,45533.31047453704,45456.60923611111
2024-11,3311 Bricklayers and Stonemasons,75,1,45493.00947916666,45493.00947916666
2024-11,3311 Bricklayers and Stonemasons,70,1,45565.74506944444,45565.74506944444
2024-11,3311 Bricklayers and Stonemasons,90,1,45488.20177083334,45483.37238425926
2024-11,2539 Other Medical Practitioners,75,35,45948.205879629626,45313.13686342593
2024-11,2539 Other Medical Practitioners,80,32,45840.22282407407,45294.65734953704
2024-11,2539 Other Medical Practitioners,90,5,45729.20594907407,45548.928761574076
2024-11,2539 Other Medical Practitioners,85,10,45664.210486111115,45449.8762037037
2024-11,3411 Electricians,65,5,45601.205983796295,45475.9575462963
2024-11,3411 Electricians,75,6,45833.20297453704,45546.854849537034
2024-11,3411 Electricians,70,4,45603.20711805556,45511.67568287037
2024-11,3411 Electricians,100,1,45807.204560185186,45563.286203703705
2024-11,2525 Physiotherapists,75,69,45966.205347222225,45306.77516203704
2024-11,2525 Physiotherapists,80,36,45766.21913194445,45278.91353009259
2024-11,2525 Physiotherapists,95,1,45602.68579861111,45602.68579861111
2024-11,2525 Physiotherapists,90,6,45600.20626157407,45540.71744212963
2024-11,2525 Physiotherapists,85,9,45586.48936342593,45460.19836805556
2024-11,2512 Medical Imaging Professionals,75,17,45864.20520833333,45303.61200231482
2024-11,2512 Medical Imaging Professionals,80,4,45601.185520833336,45310.46144675926
2024-11,2512 Medical Imaging Professionals,85,5,45601.205983796295,45543.5378125
2024-11,3222 Sheetmetal Trades Workers,70,1,45405.19945601852,45077.018009259256
2024-11,2527 Speech Professionals and Audiologists,75,27,45815.20438657407,45288.501655092594
2024-11,2527 Speech Professionals and Audiologists,80,8,45586.68508101852,45348.353738425925
2024-11,2527 Speech Professionals and Audiologists,85,2,45556.80019675926,45540.68891203704
2024-11,2524 Occupational Therapists,75,49,45949.21847222222,45301.35288194445
2024-11,2524 Occupational Therapists,80,22,45879.208715277775,45306.85015046296
2024-11,2524 Occupational Therapists,95,1,45575.66112268518,45575.66112268518
2024-11,2524 Occupational Therapists,90,3,45588.448842592596,45550.797627314816
2024-11,2524 Occupational Therapists,85,4,45581.749710648146,45541.82784722222
2024-11,2519 Other Health Diagnostic and Promotion Professionals,75,1,45422.20003472222,45369.856099537035
2024-11,2346 Medical Laboratory Scientists,75,37,46121.20502314815,45266.526608796295
2024-11,2346 Medical Laboratory Scientists,80,13,46109.20630787037,45552.43209490741
2024-11,2346 Medical Laboratory Scientists,90,2,45664.210486111115,45540.86980324074
2024-11,2346 Medical Laboratory Scientists,85,6,45602.81637731481,45450.910266203704
2024-11,2415 Special Education Teachers,75,4,45952.205034722225,45309.988703703704
2024-11,2415 Special Education Teachers,80,1,45530.03511574074,45530.03511574074
2024-11,2723 Psychologists,75,13,45763.20444444445,45278.42568287037
2024-11,2723 Psychologists,80,5,45836.20675925926,45544.64179398148
2024-11,2723 Psychologists,90,2,45602.76084490741,45583.347916666666
2024-11,2723 Psychologists,85,6,45601.79314814815,45531.49769675926
2024-11,2541 Midwives,75,5,45664.210486111115,45538.45398148148
2024-11,2541 Midwives,80,4,45597.4978587963,45467.531701388885
2024-11,3341 Plumbers,65,2,45601.205983796295,45511.690613425926
2024-11,3341 Plumbers,75,3,45601.95358796296,45583.21388888889
2024-11,3341 Plumbers,70,4,45667.20769675926,45545.67197916667
2024-11,3341 Plumbers,90,1,45868.204247685186,45550.523888888885
2024-11,3991 Boat Builders and Shipwrights,90,1,45350.19332175926,45348.700740740744
2024-11,2533 Internal Medicine Specialists,75,5,45594.95175925926,45429.055752314816
2024-11,2533 Internal Medicine Specialists,80,1,45573.1537962963,45573.1537962963
2024-11,3332 Plasterers,75,1,45723.20554398148,45545.782430555555
2024-11,3334 Wall and Floor Tilers,65,3,45540.42056712963,45456.81
2024-11,3334 Wall and Floor Tilers,75,1,45589.5240162037,45589.5240162037
2024-11,3334 Wall and Floor Tilers,70,5,45588.628229166665,45502.47516203704
2024-11,3334 Wall and Floor Tilers,80,2,45569.614849537036,45540.75971064815
2024-11,2112 Music Professionals,90,1,45464.199479166666,45230.496145833335
2024-11,2534 Psychiatrists,80,2,45593.71604166667,45542.75702546296
2024-11,2514 Optometrists and Orthoptists,75,2,45567.50361111111,45288.9044212963
2024-11,2514 Optometrists and Orthoptists,80,2,45570.548368055555,45545.48966435185
2024-11,2535 Surgeons,75,1,45523.71623842593,45523.71623842593
2024-11,2535 Surgeons,95,1,45587.86885416666,45587.86885416666
2024-11,2526 Podiatrists,75,4,45602.86460648148,45456.6358912037
2024-11,"2111 Actors, Dancers and Other Entertainers",90,1,45438.19836805556,45152.01525462963
2025-11,2411 Early Childhood (Pre-primary School) Teachers,95,2,45947.726122685184,45695.11216435185
2025-11,2411 Early Childhood (Pre-primary School) Teachers,90,40,46218.20891203704,45612.473807870374
2025-11,2411 Early Childhood (Pre-primary School) Teachers,85,205,46259.20663194444,45522.927152777775
2025-11,2344 Geologists Geophysicists and Hydrogeologists,90,2,45910.20594907407,45698.54491898148
2025-11,2344 Geologists Geophysicists and Hydrogeologists,85,2,45939.204976851855,45540.636354166665
2025-11,2345 Life Scientists,95,19,46143.21550925926,45725.67938657408
2025-11,2345 Life Scientists,90,54,46267.208703703705,45610.57959490741
2025-11,2345 Life Scientists,85,67,46258.205046296294,45249.61849537037
2025-11,2345 Life Scientists,110,1,45913.633472222224,45913.633472222224
2025-11,2345 Life Scientists,100,9,45967.20537037037,45841.69766203704
2025-11,2345 Life Scientists,105,3,45951.20533564815,45631.641388888886
2025-11,2341 Agricultural and Forestry Scientists,95,5,45954.692662037036,45679.39896990741
2025-11,2341 Agricultural and Forestry Scientists,90,33,45972.05604166666,45603.46145833333
2025-11,2341 Agricultural and Forestry Scientists,85,28,46173.20553240741,45479.89630787037
2025-11,2341 Agricultural and Forestry Scientists,100,1,45737.24958333333,45712.990902777776
2025-11,2341 Agricultural and Forestry Scientists,105,1,45944.20553240741,45922.89482638889
2025-11,2544 Registered Nurses,75,634,46162.204560185186,45301.839108796295
2025-11,2544 Registered Nurses,80,539,46171.57042824074,45534.75734953704
2025-11,2544 Registered Nurses,95,2,45951.20533564815,45627.51228009259
2025-11,2544 Registered Nurses,90,25,46088.20559027778,45615.243946759256
2025-11,2544 Registered Nurses,85,176,46172.20578703703,45605.92486111111
2025-11,2544 Registered Nurses,100,1,45841.209502314814,45724.94929398148
2025-11,3232 Metal Fitters and Machinists,85,2,45836.20675925926,45609.13898148148
2025-11,"2342 Chemists, and Food and Wine Scientists",95,7,46035.20686342593,45735.46928240741
2025-11,"2342 Chemists, and Food and Wine Scientists",90,50,46067.20622685185,45670.64738425926
2025-11,"2342 Chemists, and Food and Wine Scientists",85,57,46043.20659722222,45268.0678587963
2025-11,"2342 Chemists, and Food and Wine Scientists",100,3,46061.20533564815,45901.46261574074
2025-11,"2342 Chemists, and Food and Wine Scientists",105,3,45948.36116898148,45694.76855324074
2025-11,2713 Solicitors,95,2,45935.20552083333,45616.84641203703
2025-11,2713 Solicitors,90,73,46153.20520833333,45604.44693287037
2025-11,2713 Solicitors,85,88,46177.20538194444,45273.75534722222
2025-11,2331 Chemical and Materials Engineers,95,12,46182.204201388886,45669.62300925926
2025-11,2331 Chemical and Materials Engineers,90,57,46260.20512731482,45604.4696412037
2025-11,2331 Chemical and Materials Engineers,85,106,46253.205509259256,45261.86040509259
2025-11,2331 Chemical and Materials Engineers,100,2,45901.464907407404,45741.77296296296
2025-11,2331 Chemical and Materials Engineers,105,1,45711.848275462966,45711.848275462966
2025-11,3123 Electrical Engineering Draftspersons and Technicians,90,11,46104.20643518519,45616.732141203705
2025-11,3123 Electrical Engineering Draftspersons and Technicians,85,18,46155.20751157407,45307.857303240744
2025-11,2321 Architects and Landscape Architects,90,30,46123.21460648148,45625.206921296296
2025-11,2321 Architects and Landscape Architects,85,53,46148.20650462963,45542.11006944445
2025-11,2321 Architects and Landscape Architects,110,1,45885.20774305556,45735.57418981481
2025-11,2531 General Practitioners and Resident Medical officers,75,27,46151.20552083333,45303.75108796296
2025-11,2531 General Practitioners and Resident Medical officers,80,69,46166.21834490741,45604.54247685185
2025-11,2531 General Practitioners and Resident Medical officers,95,1,45955.204988425925,45701.23767361111
2025-11,2531 General Practitioners and Resident Medical officers,90,14,46170.20667824074,45691.824212962965
2025-11,2531 General Practitioners and Resident Medical officers,85,29,45973.68136574074,45644.479675925926
2025-11,2247 Management and Organisation Analysts,95,6,45959.79040509259,45707.25497685185
2025-11,2247 Management and Organisation Analysts,90,49,46120.204375,45656.20699074074
2025-11,2247 Management and Organisation Analysts,85,67,46166.21834490741,45258.007268518515
2025-11,2347 Veterinarians,95,3,46035.20686342593,45838.202060185184
2025-11,2347 Veterinarians,90,15,46035.20686342593,45708.60502314815
2025-11,2347 Veterinarians,85,33,46170.20667824074,45296.42344907407
2025-11,2347 Veterinarians,100,2,46059.20523148148,45914.39256944445
2025-11,2414 Secondary School Teachers,75,57,46167.20894675926,45300.71128472222
2025-11,2414 Secondary School Teachers,80,163,46177.20538194444,45540.74829861111
2025-11,2414 Secondary School Teachers,95,1,45960.895162037035,45960.895162037035
2025-11,2414 Secondary School Teachers,90,2,45952.55085648148,45946.46481481481
2025-11,2414 Secondary School Teachers,85,56,46035.20686342593,45660.2065162037
2025-11,2414 Secondary School Teachers,100,1,46086.20568287037,45903.455405092594
2025-11,1341 Child Care Centre Managers,75,1,45820.20434027778,45574.25268518519
2025-11,1341 Child Care Centre Managers,80,1,45934.20520833333,45629.722592592596
2025-11,"2241 Actuaries, Mathematicians and Statisticians",95,10,45972.66388888889,45719.86956018519
2025-11,"2241 Actuaries, Mathematicians and Statisticians",90,98,46107.20554398148,45642.63261574074
2025-11,"2241 Actuaries, Mathematicians and Statisticians",85,79,46192.20547453704,45300.9168287037
2025-11,"2241 Actuaries, Mathematicians and Statisticians",100,1,45769.707141203704,45769.707141203704
2025-11,3331 Glaziers,65,3,45951.20533564815,45820.95695601852
2025-11,3331 Glaziers,75,1,45875.20459490741,45841.86280092593
2025-11,3331 Glaziers,70,2,45951.20533564815,45643.779178240744
2025-11,2633 Telecommunications Engineering Professionals,95,17,46175.20494212963,45548.40354166667
2025-11,2633 Telecommunications Engineering Professionals,90,9,46035.20686342593,45264.59054398148
2025-11,2633 Telecommunications Engineering Professionals,100,3,46076.206145833334,45783.82340277778
2025-11,1332 Engineering Managers,95,1,46045.206655092596,45974.0846875
2025-11,1332 Engineering Managers,90,1,45944.749560185184,45944.749560185184
2025-11,1332 Engineering Managers,85,18,46123.21460648148,45273.76100694444
2025-11,3122 Civil Engineering Draftspersons and Technicians,95,6,45970.03047453704,45814.222719907404
2025-11,3122 Civil Engineering Draftspersons and Technicians,90,39,46259.20663194444,45755.20398148148
2025-11,3122 Civil Engineering Draftspersons and Technicians,85,128,46260.20512731482,45554.028715277775
2025-11,1399 Other Specialist Managers,95,2,45960.72866898148,45912.20457175926
2025-11,1399 Other Specialist Managers,90,7,46035.20686342593,45712.260034722225
2025-11,1399 Other Specialist Managers,85,7,46110.22554398148,45392.19545138889
2025-11,2322 Cartographers and Surveyors,95,3,45930.20506944445,45711.663981481484
2025-11,2322 Cartographers and Surveyors,90,10,45942.388333333336,45687.05253472222
2025-11,2322 Cartographers and Surveyors,85,18,46156.20454861111,45411.19967592593
2025-11,2322 Cartographers and Surveyors,100,1,45968.68934027778,45968.68934027778
2025-11,2245 Land Economists and Valuers,90,2,45916.87185185185,45622.24969907408
2025-11,2245 Land Economists and Valuers,85,16,46137.204976851855,45483.327673611115
2025-11,2336 Mining Engineers,95,2,45971.869039351855,45951.778657407405
2025-11,2336 Mining Engineers,90,14,45972.48866898148,45744.873703703706
2025-11,2336 Mining Engineers,85,22,46129.20722222222,45332.732986111114
2025-11,2336 Mining Engineers,100,1,45971.69935185185,45971.69935185185
2025-11,2612 Multimedia Specialists and Web Developers,95,19,45974.09778935185,45714.884039351855
2025-11,2612 Multimedia Specialists and Web Developers,90,14,46224.208078703705,45281.05076388889
2025-11,2612 Multimedia Specialists and Web Developers,100,1,45943.929027777776,45943.929027777776
2025-11,3223 Structural Steel and Welding Trades Workers,95,1,45951.20533564815,45951.20533564815
2025-11,3223 Structural Steel and Welding Trades Workers,90,1,46035.20686342593,45904.20630787037
2025-11,3223 Structural Steel and Welding Trades Workers,85,5,46150.2055787037,45712.484502314815
2025-11,2349 Other Natural and Physical Science Professionals,95,4,46035.20686342593,45619.33090277778
2025-11,2349 Other Natural and Physical Science Professionals,90,8,45969.71702546296,45695.57046296296
2025-11,2349 Other Natural and Physical Science Professionals,85,11,45947.20484953704,45446.12157407407
2025-11,2349 Other Natural and Physical Science Professionals,115,1,45951.20533564815,45749.01571759259
2025-11,1331 Construction Managers,95,3,46046.206724537034,45847.2028587963
2025-11,1331 Construction Managers,90,18,46145.21537037037,45632.74118055555
2025-11,1331 Construction Managers,85,57,46140.204722222225,45595.79625
2025-11,2343 Environmental Scientists,95,16,46094.20539351852,45603.976481481484
2025-11,2343 Environmental Scientists,90,42,46063.20898148148,45607.206655092596
2025-11,2343 Environmental Scientists,85,38,46174.20638888889,45271.04652777778
2025-11,2343 Environmental Scientists,100,1,45859.20376157408,45715.76188657407
2025-11,2711 Barristers,90,2,45958.20761574074,45918.20475694445
2025-11,3132 Telecommunications Technical Specialists,95,2,45964.52976851852,45701.382523148146
2025-11,3132 Telecommunications Technical Specialists,90,2,45931.20596064815,45425.51646990741
2025-11,3312 Carpenters and Joiners,65,140,46150.2055787037,45542.82472222222
2025-11,3312 Carpenters and Joiners,75,42,46165.206655092596,45629.61431712963
2025-11,3312 Carpenters and Joiners,70,120,46161.20479166666,45603.50791666667
2025-11,3312 Carpenters and Joiners,80,27,46060.20611111111,45603.533229166664
2025-11,3312 Carpenters and Joiners,90,1,45971.73930555556,45971.73930555556
2025-11,3312 Carpenters and Joiners,85,3,46035.20686342593,45708.64784722222
2025-11,2725 Social Workers,75,44,46129.20722222222,45282.013506944444
2025-11,2725 Social Workers,80,161,46151.20552083333,45558.82541666667
2025-11,2725 Social Workers,95,1,45973.79199074074,45973.79199074074
2025-11,2725 Social Workers,90,16,46205.20616898148,45644.86402777778
2025-11,2725 Social Workers,85,62,46172.20578703703,45615.43953703704
2025-11,3322 Painting Trades Workers,75,39,46191.205555555556,45614.68822916667
2025-11,3322 Painting Trades Workers,70,35,46259.20663194444,45605.211064814815
2025-11,3322 Painting Trades Workers,80,13,46163.20476851852,45644.83362268518
2025-11,3322 Painting Trades Workers,90,1,46035.20686342593,45939.90016203704
2025-11,3322 Painting Trades Workers,85,2,45968.20462962963,45712.50648148148
2025-11,3423 Electronics Trades Workers,90,1,45967.80195601852,45967.80195601852
2025-11,3423 Electronics Trades Workers,85,7,46118.20512731482,45329.95162037037
2025-11,3423 Electronics Trades Workers,110,1,45734.616215277776,45734.616215277776
2025-11,2521 Chiropractors and Osteopaths,85,1,45867.537465277775,45867.537465277775
2025-11,2243 Economists,95,1,45916.918657407405,45916.918657407405
2025-11,2243 Economists,90,6,45973.39949074074,45687.04209490741
2025-11,2243 Economists,85,13,45968.20462962963,45258.20880787037
2025-11,3311 Bricklayers and Stonemasons,65,23,46119.2046412037,45545.561203703706
2025-11,3311 Bricklayers and Stonemasons,75,7,45967.709641203706,45671.784421296295
2025-11,3311 Bricklayers and Stonemasons,70,10,46040.20795138889,45656.70726851852
2025-11,3311 Bricklayers and Stonemasons,80,1,45944.90258101852,45944.90258101852
2025-11,3311 Bricklayers and Stonemasons,90,1,45709.42905092592,45709.42905092592
2025-11,3311 Bricklayers and Stonemasons,85,1,46039.2053125,45953.97996527778
2025-11,1342 Health and Welfare Services Managers,90,2,45969.20578703703,45954.20462962963
2025-11,1342 Health and Welfare Services Managers,85,1,46061.20533564815,45783.559652777774
2025-11,2539 Other Medical Practitioners,75,18,46135.2055787037,45313.13686342593
2025-11,2539 Other Medical Practitioners,80,61,46173.20553240741,45635.87829861111
2025-11,2539 Other Medical Practitioners,95,2,45934.474444444444,45921.714050925926
2025-11,2539 Other Medical Practitioners,90,10,45968.20462962963,45674.70528935185
2025-11,2539 Other Medical Practitioners,85,29,46038.20649305556,45606.9718287037
2025-11,3411 Electricians,65,23,46078.205104166664,45541.77371527778
2025-11,3411 Electricians,75,14,45972.75252314815,45619.310208333336
2025-11,3411 Electricians,70,15,46065.20710648148,45631.800625
2025-11,3411 Electricians,80,4,46035.20686342593,45881.86708333333
2025-11,2525 Physiotherapists,75,44,46057.205879629626,45306.77516203704
2025-11,2525 Physiotherapists,80,51,46161.20479166666,45625.89210648148
2025-11,2525 Physiotherapists,90,4,45972.855625,45732.937002314815
2025-11,2525 Physiotherapists,85,17,46067.20622685185,45627.03
2025-11,2512 Medical Imaging Professionals,75,17,45951.20533564815,45303.61200231482
2025-11,2512 Medical Imaging Professionals,80,12,46164.20450231482,45699.7578587963
2025-11,2512 Medical Imaging Professionals,95,4,45951.20533564815,45776.93479166667
2025-11,2512 Medical Imaging Professionals,90,7,45951.20533564815,45776.944756944446
2025-11,2512 Medical Imaging Professionals,85,10,45964.204618055555,45714.78003472222
2025-11,"4523 Sports Coaches, Instructors and Officials",90,1,46087.20458333333,45821.545266203706
2025-11,"4523 Sports Coaches, Instructors and Officials",85,1,46035.20686342593,45640.86540509259
2025-11,2527 Speech Professionals and Audiologists,75,15,46072.20517361111,45515.695706018516
2025-11,2527 Speech Professionals and Audiologists,80,10,46046.206724537034,45747.69912037037
2025-11,2527 Speech Professionals and Audiologists,90,2,45928.87582175926,45691.796435185184
2025-11,2527 Speech Professionals and Audiologists,85,3,45931.309537037036,45637.46465277778
2025-11,2524 Occupational Therapists,75,33,46063.20898148148,45305.903958333336
2025-11,2524 Occupational Therapists,80,24,46135.2055787037,45651.908634259256
2025-11,2524 Occupational Therapists,90,5,45951.20533564815,45810.204560185186
2025-11,2524 Occupational Therapists,85,9,45972.93146990741,45604.670277777775
2025-11,2346 Medical Laboratory Scientists,95,2,45971.2021875,45951.20533564815
2025-11,2346 Medical Laboratory Scientists,90,5,45974.32591435185,45880.20445601852
2025-11,2346 Medical Laboratory Scientists,85,11,46139.204247685186,45733.205983796295
2025-11,2346 Medical Laboratory Scientists,100,1,45951.20533564815,45738.429918981485
2025-11,2415 Special Education Teachers,75,3,45952.205034722225,45391.53162037037
2025-11,2415 Special Education Teachers,80,1,45930.98842592593,45930.98842592593
2025-11,2723 Psychologists,75,3,46106.20457175926,45732.750706018516
2025-11,2723 Psychologists,80,26,46171.20490740741,45548.20313657408
2025-11,2723 Psychologists,95,1,45917.20480324074,45905.29678240741
2025-11,2723 Psychologists,90,2,45901.93785879629,45741.20618055556
2025-11,2723 Psychologists,85,9,46070.20421296296,45773.174733796295
2025-11,2541 Midwives,75,2,45922.21083333333,45538.45398148148
2025-11,2541 Midwives,80,10,46120.204375,45610.54638888889
2025-11,2541 Midwives,85,3,46175.20494212963,45938.31175925926
2025-11,3341 Plumbers,65,19,46076.206145833334,45566.701215277775
2025-11,3341 Plumbers,75,6,46045.206655092596,45760.92681712963
2025-11,3341 Plumbers,70,12,46050.206458333334,45690.979525462964
2025-11,3341 Plumbers,80,5,45951.20533564815,45634.188680555555
2025-11,3341 Plumbers,95,1,45899.02118055556,45899.02118055556
2025-11,3341 Plumbers,85,2,45951.20533564815,45646.467569444445
2025-11,3991 Boat Builders and Shipwrights,90,1,45863.49261574074,45863.49261574074
2025-11,2533 Internal Medicine Specialists,80,9,46087.20458333333,45636.47216435185
2025-11,2533 Internal Medicine Specialists,90,2,45861.21864583333,45859.20376157408
2025-11,3332 Plasterers,65,2,46035.20686342593,45547.025243055556
2025-11,3334 Wall and Floor Tilers,65,27,46089.20905092593,45549.74204861111
2025-11,3334 Wall and Floor Tilers,75,2,45963.806493055556,45616.63888888889
2025-11,3334 Wall and Floor Tilers,70,9,46092.206030092595,45692.55537037037
2025-11,3211 Automotive Electricians,85,1,46035.20686342593,45574.25268518519
2025-11,2534 Psychiatrists,75,1,45864.20520833333,45720.60790509259
2025-11,2534 Psychiatrists,80,2,45974.29592592592,45914.216412037036
2025-11,2534 Psychiatrists,85,1,45917.87875,45917.87875
2025-11,2514 Optometrists and Orthoptists,75,1,45957.2046875,45687.264027777775
2025-11,2514 Optometrists and Orthoptists,80,1,45960.569247685184,45960.569247685184
2025-11,2535 Surgeons,75,1,45819.20501157407,45684.258784722224
2025-11,2535 Surgeons,80,1,45914.91131944444,45914.91131944444
2025-11,2535 Surgeons,85,1,45839.21480324074,45839.21480324074
2025-11,2526 Podiatrists,75,3,45932.20553240741,45631.5628125
2025-11,2526 Podiatrists,80,1,45931.18362268519,45931.18362268519
